n;label;image;text;train
95;036.Northern_Flicker;CUB/images/036.Northern_Flicker/Northern_Flicker_0095_28938.jpg;CUB/text/036.Northern_Flicker/Northern_Flicker_0095_28938.txt;0
95;039.Least_Flycatcher;CUB/images/039.Least_Flycatcher/Least_Flycatcher_0095_30277.jpg;CUB/text/039.Least_Flycatcher/Least_Flycatcher_0095_30277.txt;0
95;044.Frigatebird;CUB/images/044.Frigatebird/Frigatebird_0095_42785.jpg;CUB/text/044.Frigatebird/Frigatebird_0095_42785.txt;0
95;045.Northern_Fulmar;CUB/images/045.Northern_Fulmar/Northern_Fulmar_0095_43860.jpg;CUB/text/045.Northern_Fulmar/Northern_Fulmar_0095_43860.txt;0
95;046.Gadwall;CUB/images/046.Gadwall/Gadwall_0095_30911.jpg;CUB/text/046.Gadwall/Gadwall_0095_30911.txt;0
95;049.Boat_tailed_Grackle;CUB/images/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0095_33568.jpg;CUB/text/049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0095_33568.txt;0
95;051.Horned_Grebe;CUB/images/051.Horned_Grebe/Horned_Grebe_0095_34491.jpg;CUB/text/051.Horned_Grebe/Horned_Grebe_0095_34491.txt;0
95;052.Pied_billed_Grebe;CUB/images/052.Pied_billed_Grebe/Pied_Billed_Grebe_0095_35496.jpg;CUB/text/052.Pied_billed_Grebe/Pied_Billed_Grebe_0095_35496.txt;0
95;054.Blue_Grosbeak;CUB/images/054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.jpg;CUB/text/054.Blue_Grosbeak/Blue_Grosbeak_0095_37007.txt;0
95;057.Rose_breasted_Grosbeak;CUB/images/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0095_39178.jpg;CUB/text/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0095_39178.txt;0
95;058.Pigeon_Guillemot;CUB/images/058.Pigeon_Guillemot/Pigeon_Guillemot_0095_39867.jpg;CUB/text/058.Pigeon_Guillemot/Pigeon_Guillemot_0095_39867.txt;0
95;062.Herring_Gull;CUB/images/062.Herring_Gull/Herring_Gull_0095_48058.jpg;CUB/text/062.Herring_Gull/Herring_Gull_0095_48058.txt;0
95;064.Ring_billed_Gull;CUB/images/064.Ring_billed_Gull/Ring_Billed_Gull_0095_50362.jpg;CUB/text/064.Ring_billed_Gull/Ring_Billed_Gull_0095_50362.txt;0
95;068.Ruby_throated_Hummingbird;CUB/images/068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0095_57990.jpg;CUB/text/068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0095_57990.txt;0
95;069.Rufous_Hummingbird;CUB/images/069.Rufous_Hummingbird/Rufous_Hummingbird_0095_60360.jpg;CUB/text/069.Rufous_Hummingbird/Rufous_Hummingbird_0095_60360.txt;0
95;070.Green_Violetear;CUB/images/070.Green_Violetear/Green_Violetear_0095_795646.jpg;CUB/text/070.Green_Violetear/Green_Violetear_0095_795646.txt;0
95;073.Blue_Jay;CUB/images/073.Blue_Jay/Blue_Jay_0095_63505.jpg;CUB/text/073.Blue_Jay/Blue_Jay_0095_63505.txt;0
95;074.Florida_Jay;CUB/images/074.Florida_Jay/Florida_Jay_0095_64707.jpg;CUB/text/074.Florida_Jay/Florida_Jay_0095_64707.txt;0
95;075.Green_Jay;CUB/images/075.Green_Jay/Green_Jay_0095_65881.jpg;CUB/text/075.Green_Jay/Green_Jay_0095_65881.txt;0
95;077.Tropical_Kingbird;CUB/images/077.Tropical_Kingbird/Tropical_Kingbird_0095_69482.jpg;CUB/text/077.Tropical_Kingbird/Tropical_Kingbird_0095_69482.txt;0
95;081.Pied_Kingfisher;CUB/images/081.Pied_Kingfisher/Pied_Kingfisher_0095_72008.jpg;CUB/text/081.Pied_Kingfisher/Pied_Kingfisher_0095_72008.txt;0
95;085.Horned_Lark;CUB/images/085.Horned_Lark/Horned_Lark_0095_74640.jpg;CUB/text/085.Horned_Lark/Horned_Lark_0095_74640.txt;0
95;087.Mallard;CUB/images/087.Mallard/Mallard_0095_76080.jpg;CUB/text/087.Mallard/Mallard_0095_76080.txt;0
95;088.Western_Meadowlark;CUB/images/088.Western_Meadowlark/Western_Meadowlark_0095_78568.jpg;CUB/text/088.Western_Meadowlark/Western_Meadowlark_0095_78568.txt;0
95;091.Mockingbird;CUB/images/091.Mockingbird/Mockingbird_0095_81177.jpg;CUB/text/091.Mockingbird/Mockingbird_0095_81177.txt;0
95;094.White_breasted_Nuthatch;CUB/images/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.jpg;CUB/text/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.txt;0
95;096.Hooded_Oriole;CUB/images/096.Hooded_Oriole/Hooded_Oriole_0095_90337.jpg;CUB/text/096.Hooded_Oriole/Hooded_Oriole_0095_90337.txt;0
95;097.Orchard_Oriole;CUB/images/097.Orchard_Oriole/Orchard_Oriole_0095_91345.jpg;CUB/text/097.Orchard_Oriole/Orchard_Oriole_0095_91345.txt;0
95;099.Ovenbird;CUB/images/099.Ovenbird/Ovenbird_0095_92796.jpg;CUB/text/099.Ovenbird/Ovenbird_0095_92796.txt;0
95;100.Brown_Pelican;CUB/images/100.Brown_Pelican/Brown_Pelican_0095_94290.jpg;CUB/text/100.Brown_Pelican/Brown_Pelican_0095_94290.txt;0
95;104.American_Pipit;CUB/images/104.American_Pipit/American_Pipit_0095_99959.jpg;CUB/text/104.American_Pipit/American_Pipit_0095_99959.txt;0
95;107.Common_Raven;CUB/images/107.Common_Raven/Common_Raven_0095_101831.jpg;CUB/text/107.Common_Raven/Common_Raven_0095_101831.txt;0
95;110.Geococcyx;CUB/images/110.Geococcyx/Geococcyx_0095_104358.jpg;CUB/text/110.Geococcyx/Geococcyx_0095_104358.txt;0
95;114.Black_throated_Sparrow;CUB/images/114.Black_throated_Sparrow/Black_Throated_Sparrow_0095_107268.jpg;CUB/text/114.Black_throated_Sparrow/Black_Throated_Sparrow_0095_107268.txt;0
95;117.Clay_colored_Sparrow;CUB/images/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0095_110635.jpg;CUB/text/117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0095_110635.txt;0
95;119.Field_Sparrow;CUB/images/119.Field_Sparrow/Field_Sparrow_0095_113842.jpg;CUB/text/119.Field_Sparrow/Field_Sparrow_0095_113842.txt;0
95;127.Savannah_Sparrow;CUB/images/127.Savannah_Sparrow/Savannah_Sparrow_0095_119670.jpg;CUB/text/127.Savannah_Sparrow/Savannah_Sparrow_0095_119670.txt;0
95;130.Tree_Sparrow;CUB/images/130.Tree_Sparrow/Tree_Sparrow_0095_124090.jpg;CUB/text/130.Tree_Sparrow/Tree_Sparrow_0095_124090.txt;0
95;131.Vesper_Sparrow;CUB/images/131.Vesper_Sparrow/Vesper_Sparrow_0095_125459.jpg;CUB/text/131.Vesper_Sparrow/Vesper_Sparrow_0095_125459.txt;0
95;132.White_crowned_Sparrow;CUB/images/132.White_crowned_Sparrow/White_Crowned_Sparrow_0095_127118.jpg;CUB/text/132.White_crowned_Sparrow/White_Crowned_Sparrow_0095_127118.txt;0
95;138.Tree_Swallow;CUB/images/138.Tree_Swallow/Tree_Swallow_0095_135829.jpg;CUB/text/138.Tree_Swallow/Tree_Swallow_0095_135829.txt;0
95;139.Scarlet_Tanager;CUB/images/139.Scarlet_Tanager/Scarlet_Tanager_0095_137618.jpg;CUB/text/139.Scarlet_Tanager/Scarlet_Tanager_0095_137618.txt;0
95;140.Summer_Tanager;CUB/images/140.Summer_Tanager/Summer_Tanager_0095_139882.jpg;CUB/text/140.Summer_Tanager/Summer_Tanager_0095_139882.txt;0
95;144.Common_Tern;CUB/images/144.Common_Tern/Common_Tern_0095_149960.jpg;CUB/text/144.Common_Tern/Common_Tern_0095_149960.txt;0
95;146.Forsters_Tern;CUB/images/146.Forsters_Tern/Forsters_Tern_0095_152067.jpg;CUB/text/146.Forsters_Tern/Forsters_Tern_0095_152067.txt;0
95;147.Least_Tern;CUB/images/147.Least_Tern/Least_Tern_0095_154680.jpg;CUB/text/147.Least_Tern/Least_Tern_0095_154680.txt;0
95;149.Brown_Thrasher;CUB/images/149.Brown_Thrasher/Brown_Thrasher_0095_155082.jpg;CUB/text/149.Brown_Thrasher/Brown_Thrasher_0095_155082.txt;0
95;150.Sage_Thrasher;CUB/images/150.Sage_Thrasher/Sage_Thrasher_0095_796446.jpg;CUB/text/150.Sage_Thrasher/Sage_Thrasher_0095_796446.txt;0
95;152.Blue_headed_Vireo;CUB/images/152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.jpg;CUB/text/152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.txt;0
95;154.Red_eyed_Vireo;CUB/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0095_157082.jpg;CUB/text/154.Red_eyed_Vireo/Red_Eyed_Vireo_0095_157082.txt;0
95;156.White_eyed_Vireo;CUB/images/156.White_eyed_Vireo/White_Eyed_Vireo_0095_158886.jpg;CUB/text/156.White_eyed_Vireo/White_Eyed_Vireo_0095_158886.txt;0
95;158.Bay_breasted_Warbler;CUB/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0095_797113.jpg;CUB/text/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0095_797113.txt;0
95;159.Black_and_white_Warbler;CUB/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0095_160406.jpg;CUB/text/159.Black_and_white_Warbler/Black_And_White_Warbler_0095_160406.txt;0
95;162.Canada_Warbler;CUB/images/162.Canada_Warbler/Canada_Warbler_0095_162401.jpg;CUB/text/162.Canada_Warbler/Canada_Warbler_0095_162401.txt;0
95;163.Cape_May_Warbler;CUB/images/163.Cape_May_Warbler/Cape_May_Warbler_0095_162965.jpg;CUB/text/163.Cape_May_Warbler/Cape_May_Warbler_0095_162965.txt;0
95;166.Golden_winged_Warbler;CUB/images/166.Golden_winged_Warbler/Golden_Winged_Warbler_0095_794809.jpg;CUB/text/166.Golden_winged_Warbler/Golden_Winged_Warbler_0095_794809.txt;0
95;167.Hooded_Warbler;CUB/images/167.Hooded_Warbler/Hooded_Warbler_0095_164709.jpg;CUB/text/167.Hooded_Warbler/Hooded_Warbler_0095_164709.txt;0
95;169.Magnolia_Warbler;CUB/images/169.Magnolia_Warbler/Magnolia_Warbler_0095_166098.jpg;CUB/text/169.Magnolia_Warbler/Magnolia_Warbler_0095_166098.txt;0
95;174.Palm_Warbler;CUB/images/174.Palm_Warbler/Palm_Warbler_0095_170610.jpg;CUB/text/174.Palm_Warbler/Palm_Warbler_0095_170610.txt;0
95;175.Pine_Warbler;CUB/images/175.Pine_Warbler/Pine_Warbler_0095_171588.jpg;CUB/text/175.Pine_Warbler/Pine_Warbler_0095_171588.txt;0
95;179.Tennessee_Warbler;CUB/images/179.Tennessee_Warbler/Tennessee_Warbler_0095_174903.jpg;CUB/text/179.Tennessee_Warbler/Tennessee_Warbler_0095_174903.txt;0
95;180.Wilson_Warbler;CUB/images/180.Wilson_Warbler/Wilson_Warbler_0095_175595.jpg;CUB/text/180.Wilson_Warbler/Wilson_Warbler_0095_175595.txt;0
95;182.Yellow_Warbler;CUB/images/182.Yellow_Warbler/Yellow_Warbler_0095_176202.jpg;CUB/text/182.Yellow_Warbler/Yellow_Warbler_0095_176202.txt;0
95;185.Bohemian_Waxwing;CUB/images/185.Bohemian_Waxwing/Bohemian_Waxwing_0095_177709.jpg;CUB/text/185.Bohemian_Waxwing/Bohemian_Waxwing_0095_177709.txt;0
95;186.Cedar_Waxwing;CUB/images/186.Cedar_Waxwing/Cedar_Waxwing_0095_178163.jpg;CUB/text/186.Cedar_Waxwing/Cedar_Waxwing_0095_178163.txt;0
95;189.Red_bellied_Woodpecker;CUB/images/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0095_180948.jpg;CUB/text/189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0095_180948.txt;0
95;191.Red_headed_Woodpecker;CUB/images/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0095_183688.jpg;CUB/text/191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0095_183688.txt;0
95;194.Cactus_Wren;CUB/images/194.Cactus_Wren/Cactus_Wren_0095_185633.jpg;CUB/text/194.Cactus_Wren/Cactus_Wren_0095_185633.txt;0
95;195.Carolina_Wren;CUB/images/195.Carolina_Wren/Carolina_Wren_0095_186561.jpg;CUB/text/195.Carolina_Wren/Carolina_Wren_0095_186561.txt;0
95;197.Marsh_Wren;CUB/images/197.Marsh_Wren/Marsh_Wren_0095_188371.jpg;CUB/text/197.Marsh_Wren/Marsh_Wren_0095_188371.txt;0
95;199.Winter_Wren;CUB/images/199.Winter_Wren/Winter_Wren_0095_189985.jpg;CUB/text/199.Winter_Wren/Winter_Wren_0095_189985.txt;0
132;009.Brewer_Blackbird;CUB/images/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg;CUB/text/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.txt;0
132;029.American_Crow;CUB/images/029.American_Crow/American_Crow_0132_25704.jpg;CUB/text/029.American_Crow/American_Crow_0132_25704.txt;0
132;036.Northern_Flicker;CUB/images/036.Northern_Flicker/Northern_Flicker_0132_28313.jpg;CUB/text/036.Northern_Flicker/Northern_Flicker_0132_28313.txt;0
132;038.Great_Crested_Flycatcher;CUB/images/038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0132_29300.jpg;CUB/text/038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0132_29300.txt;0
132;055.Evening_Grosbeak;CUB/images/055.Evening_Grosbeak/Evening_Grosbeak_0132_38025.jpg;CUB/text/055.Evening_Grosbeak/Evening_Grosbeak_0132_38025.txt;0
132;059.California_Gull;CUB/images/059.California_Gull/California_Gull_0132_40836.jpg;CUB/text/059.California_Gull/California_Gull_0132_40836.txt;0
132;060.Glaucous_winged_Gull;CUB/images/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0132_44435.jpg;CUB/text/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0132_44435.txt;0
132;062.Herring_Gull;CUB/images/062.Herring_Gull/Herring_Gull_0132_47395.jpg;CUB/text/062.Herring_Gull/Herring_Gull_0132_47395.txt;0
132;064.Ring_billed_Gull;CUB/images/064.Ring_billed_Gull/Ring_Billed_Gull_0132_51552.jpg;CUB/text/064.Ring_billed_Gull/Ring_Billed_Gull_0132_51552.txt;0
132;075.Green_Jay;CUB/images/075.Green_Jay/Green_Jay_0132_65886.jpg;CUB/text/075.Green_Jay/Green_Jay_0132_65886.txt;0
132;076.Dark_eyed_Junco;CUB/images/076.Dark_eyed_Junco/Dark_Eyed_Junco_0132_66476.jpg;CUB/text/076.Dark_eyed_Junco/Dark_Eyed_Junco_0132_66476.txt;0
132;081.Pied_Kingfisher;CUB/images/081.Pied_Kingfisher/Pied_Kingfisher_0132_72706.jpg;CUB/text/081.Pied_Kingfisher/Pied_Kingfisher_0132_72706.txt;0
132;094.White_breasted_Nuthatch;CUB/images/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0132_86876.jpg;CUB/text/094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0132_86876.txt;0
132;107.Common_Raven;CUB/images/107.Common_Raven/Common_Raven_0132_101543.jpg;CUB/text/107.Common_Raven/Common_Raven_0132_101543.txt;0
132;127.Savannah_Sparrow;CUB/images/127.Savannah_Sparrow/Savannah_Sparrow_0132_119962.jpg;CUB/text/127.Savannah_Sparrow/Savannah_Sparrow_0132_119962.txt;0
132;129.Song_Sparrow;CUB/images/129.Song_Sparrow/Song_Sparrow_0132_121153.jpg;CUB/text/129.Song_Sparrow/Song_Sparrow_0132_121153.txt;0
132;133.White_throated_Sparrow;CUB/images/133.White_throated_Sparrow/White_Throated_Sparrow_0132_128833.jpg;CUB/text/133.White_throated_Sparrow/White_Throated_Sparrow_0132_128833.txt;0
132;139.Scarlet_Tanager;CUB/images/139.Scarlet_Tanager/Scarlet_Tanager_0132_138001.jpg;CUB/text/139.Scarlet_Tanager/Scarlet_Tanager_0132_138001.txt;0
132;147.Least_Tern;CUB/images/147.Least_Tern/Least_Tern_0132_154149.jpg;CUB/text/147.Least_Tern/Least_Tern_0132_154149.txt;0
132;149.Brown_Thrasher;CUB/images/149.Brown_Thrasher/Brown_Thrasher_0132_155337.jpg;CUB/text/149.Brown_Thrasher/Brown_Thrasher_0132_155337.txt;0
132;154.Red_eyed_Vireo;CUB/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0132_156686.jpg;CUB/text/154.Red_eyed_Vireo/Red_Eyed_Vireo_0132_156686.txt;0
132;155.Warbling_Vireo;CUB/images/155.Warbling_Vireo/Warbling_Vireo_0132_158420.jpg;CUB/text/155.Warbling_Vireo/Warbling_Vireo_0132_158420.txt;0
132;156.White_eyed_Vireo;CUB/images/156.White_eyed_Vireo/White_Eyed_Vireo_0132_158908.jpg;CUB/text/156.White_eyed_Vireo/White_Eyed_Vireo_0132_158908.txt;0
132;175.Pine_Warbler;CUB/images/175.Pine_Warbler/Pine_Warbler_0132_171936.jpg;CUB/text/175.Pine_Warbler/Pine_Warbler_0132_171936.txt;0
132;176.Prairie_Warbler;CUB/images/176.Prairie_Warbler/Prairie_Warbler_0132_172705.jpg;CUB/text/176.Prairie_Warbler/Prairie_Warbler_0132_172705.txt;0
132;180.Wilson_Warbler;CUB/images/180.Wilson_Warbler/Wilson_Warbler_0132_175600.jpg;CUB/text/180.Wilson_Warbler/Wilson_Warbler_0132_175600.txt;0
132;192.Downy_Woodpecker;CUB/images/192.Downy_Woodpecker/Downy_Woodpecker_0132_184408.jpg;CUB/text/192.Downy_Woodpecker/Downy_Woodpecker_0132_184408.txt;0
132;193.Bewick_Wren;CUB/images/193.Bewick_Wren/Bewick_Wren_0132_184906.jpg;CUB/text/193.Bewick_Wren/Bewick_Wren_0132_184906.txt;0
132;199.Winter_Wren;CUB/images/199.Winter_Wren/Winter_Wren_0132_189861.jpg;CUB/text/199.Winter_Wren/Winter_Wren_0132_189861.txt;0
135;009.Brewer_Blackbird;CUB/images/009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.jpg;CUB/text/009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.txt;0
135;036.Northern_Flicker;CUB/images/036.Northern_Flicker/Northern_Flicker_0135_28291.jpg;CUB/text/036.Northern_Flicker/Northern_Flicker_0135_28291.txt;0
135;047.American_Goldfinch;CUB/images/047.American_Goldfinch/American_Goldfinch_0135_32107.jpg;CUB/text/047.American_Goldfinch/American_Goldfinch_0135_32107.txt;0
135;057.Rose_breasted_Grosbeak;CUB/images/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0135_39227.jpg;CUB/text/057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0135_39227.txt;0
135;059.California_Gull;CUB/images/059.California_Gull/California_Gull_0135_41383.jpg;CUB/text/059.California_Gull/California_Gull_0135_41383.txt;0
135;061.Heermann_Gull;CUB/images/061.Heermann_Gull/Heermann_Gull_0135_45283.jpg;CUB/text/061.Heermann_Gull/Heermann_Gull_0135_45283.txt;0
135;099.Ovenbird;CUB/images/099.Ovenbird/Ovenbird_0135_93168.jpg;CUB/text/099.Ovenbird/Ovenbird_0135_93168.txt;0
135;110.Geococcyx;CUB/images/110.Geococcyx/Geococcyx_0135_104716.jpg;CUB/text/110.Geococcyx/Geococcyx_0135_104716.txt;0
135;120.Fox_Sparrow;CUB/images/120.Fox_Sparrow/Fox_Sparrow_0135_115251.jpg;CUB/text/120.Fox_Sparrow/Fox_Sparrow_0135_115251.txt;0
135;127.Savannah_Sparrow;CUB/images/127.Savannah_Sparrow/Savannah_Sparrow_0135_119620.jpg;CUB/text/127.Savannah_Sparrow/Savannah_Sparrow_0135_119620.txt;0
135;129.Song_Sparrow;CUB/images/129.Song_Sparrow/Song_Sparrow_0135_121261.jpg;CUB/text/129.Song_Sparrow/Song_Sparrow_0135_121261.txt;0
135;133.White_throated_Sparrow;CUB/images/133.White_throated_Sparrow/White_Throated_Sparrow_0135_128819.jpg;CUB/text/133.White_throated_Sparrow/White_Throated_Sparrow_0135_128819.txt;0
135;139.Scarlet_Tanager;CUB/images/139.Scarlet_Tanager/Scarlet_Tanager_0135_137699.jpg;CUB/text/139.Scarlet_Tanager/Scarlet_Tanager_0135_137699.txt;0
135;149.Brown_Thrasher;CUB/images/149.Brown_Thrasher/Brown_Thrasher_0135_155366.jpg;CUB/text/149.Brown_Thrasher/Brown_Thrasher_0135_155366.txt;0
135;156.White_eyed_Vireo;CUB/images/156.White_eyed_Vireo/White_Eyed_Vireo_0135_158955.jpg;CUB/text/156.White_eyed_Vireo/White_Eyed_Vireo_0135_158955.txt;0
135;159.Black_and_white_Warbler;CUB/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0135_160334.jpg;CUB/text/159.Black_and_white_Warbler/Black_And_White_Warbler_0135_160334.txt;0
135;167.Hooded_Warbler;CUB/images/167.Hooded_Warbler/Hooded_Warbler_0135_164824.jpg;CUB/text/167.Hooded_Warbler/Hooded_Warbler_0135_164824.txt;0
135;176.Prairie_Warbler;CUB/images/176.Prairie_Warbler/Prairie_Warbler_0135_172745.jpg;CUB/text/176.Prairie_Warbler/Prairie_Warbler_0135_172745.txt;0
135;193.Bewick_Wren;CUB/images/193.Bewick_Wren/Bewick_Wren_0135_185251.jpg;CUB/text/193.Bewick_Wren/Bewick_Wren_0135_185251.txt;0
127;009.Brewer_Blackbird;CUB/images/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.jpg;CUB/text/009.Brewer_Blackbird/Brewer_Blackbird_0127_2235.txt;1
127;019.Gray_Catbird;CUB/images/019.Gray_Catbird/Gray_Catbird_0127_20034.jpg;CUB/text/019.Gray_Catbird/Gray_Catbird_0127_20034.txt;1
127;028.Brown_Creeper;CUB/images/028.Brown_Creeper/Brown_Creeper_0127_24656.jpg;CUB/text/028.Brown_Creeper/Brown_Creeper_0127_24656.txt;1
127;029.American_Crow;CUB/images/029.American_Crow/American_Crow_0127_25412.jpg;CUB/text/029.American_Crow/American_Crow_0127_25412.txt;1
127;036.Northern_Flicker;CUB/images/036.Northern_Flicker/Northern_Flicker_0127_28411.jpg;CUB/text/036.Northern_Flicker/Northern_Flicker_0127_28411.txt;1
127;060.Glaucous_winged_Gull;CUB/images/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0127_44258.jpg;CUB/text/060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0127_44258.txt;1
127;064.Ring_billed_Gull;CUB/images/064.Ring_billed_Gull/Ring_Billed_Gull_0127_51485.jpg;CUB/text/064.Ring_billed_Gull/Ring_Billed_Gull_0127_51485.txt;1
127;067.Anna_Hummingbird;CUB/images/067.Anna_Hummingbird/Anna_Hummingbird_0127_56520.jpg;CUB/text/067.Anna_Hummingbird/Anna_Hummingbird_0127_56520.txt;1
127;069.Rufous_Hummingbird;CUB/images/069.Rufous_Hummingbird/Rufous_Hummingbird_0127_59587.jpg;CUB/text/069.Rufous_Hummingbird/Rufous_Hummingbird_0127_59587.txt;1
127;085.Horned_Lark;CUB/images/085.Horned_Lark/Horned_Lark_0127_74414.jpg;CUB/text/085.Horned_Lark/Horned_Lark_0127_74414.txt;1
127;095.Baltimore_Oriole;CUB/images/095.Baltimore_Oriole/Baltimore_Oriole_0127_87560.jpg;CUB/text/095.Baltimore_Oriole/Baltimore_Oriole_0127_87560.txt;1
127;096.Hooded_Oriole;CUB/images/096.Hooded_Oriole/Hooded_Oriole_0127_90200.jpg;CUB/text/096.Hooded_Oriole/Hooded_Oriole_0127_90200.txt;1
127;100.Brown_Pelican;CUB/images/100.Brown_Pelican/Brown_Pelican_0127_93700.jpg;CUB/text/100.Brown_Pelican/Brown_Pelican_0127_93700.txt;1
127;103.Sayornis;CUB/images/103.Sayornis/Sayornis_0127_98865.jpg;CUB/text/103.Sayornis/Sayornis_0127_98865.txt;1
127;111.Loggerhead_Shrike;CUB/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0127_105742.jpg;CUB/text/111.Loggerhead_Shrike/Loggerhead_Shrike_0127_105742.txt;1
127;118.House_Sparrow;CUB/images/118.House_Sparrow/House_Sparrow_0127_111935.jpg;CUB/text/118.House_Sparrow/House_Sparrow_0127_111935.txt;1
127;119.Field_Sparrow;CUB/images/119.Field_Sparrow/Field_Sparrow_0127_114087.jpg;CUB/text/119.Field_Sparrow/Field_Sparrow_0127_114087.txt;1
127;130.Tree_Sparrow;CUB/images/130.Tree_Sparrow/Tree_Sparrow_0127_125322.jpg;CUB/text/130.Tree_Sparrow/Tree_Sparrow_0127_125322.txt;1
127;132.White_crowned_Sparrow;CUB/images/132.White_crowned_Sparrow/White_Crowned_Sparrow_0127_126923.jpg;CUB/text/132.White_crowned_Sparrow/White_Crowned_Sparrow_0127_126923.txt;1
127;138.Tree_Swallow;CUB/images/138.Tree_Swallow/Tree_Swallow_0127_135912.jpg;CUB/text/138.Tree_Swallow/Tree_Swallow_0127_135912.txt;1
127;140.Summer_Tanager;CUB/images/140.Summer_Tanager/Summer_Tanager_0127_139297.jpg;CUB/text/140.Summer_Tanager/Summer_Tanager_0127_139297.txt;1
127;141.Artic_Tern;CUB/images/141.Artic_Tern/Artic_Tern_0127_142440.jpg;CUB/text/141.Artic_Tern/Artic_Tern_0127_142440.txt;1
127;146.Forsters_Tern;CUB/images/146.Forsters_Tern/Forsters_Tern_0127_150418.jpg;CUB/text/146.Forsters_Tern/Forsters_Tern_0127_150418.txt;1
127;147.Least_Tern;CUB/images/147.Least_Tern/Least_Tern_0127_154141.jpg;CUB/text/147.Least_Tern/Least_Tern_0127_154141.txt;1
127;149.Brown_Thrasher;CUB/images/149.Brown_Thrasher/Brown_Thrasher_0127_155193.jpg;CUB/text/149.Brown_Thrasher/Brown_Thrasher_0127_155193.txt;1
127;155.Warbling_Vireo;CUB/images/155.Warbling_Vireo/Warbling_Vireo_0127_158601.jpg;CUB/text/155.Warbling_Vireo/Warbling_Vireo_0127_158601.txt;1
127;159.Black_and_white_Warbler;CUB/images/159.Black_and_white_Warbler/Black_And_White_Warbler_0127_160031.jpg;CUB/text/159.Black_and_white_Warbler/Black_And_White_Warbler_0127_160031.txt;1
127;160.Black_throated_Blue_Warbler;CUB/images/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0127_161176.jpg;CUB/text/160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0127_161176.txt;1
127;165.Chestnut_sided_Warbler;CUB/images/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0127_163860.jpg;CUB/text/165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0127_163860.txt;1
127;172.Nashville_Warbler;CUB/images/172.Nashville_Warbler/Nashville_Warbler_0127_167494.jpg;CUB/text/172.Nashville_Warbler/Nashville_Warbler_0127_167494.txt;1
127;175.Pine_Warbler;CUB/images/175.Pine_Warbler/Pine_Warbler_0127_171742.jpg;CUB/text/175.Pine_Warbler/Pine_Warbler_0127_171742.txt;1
127;176.Prairie_Warbler;CUB/images/176.Prairie_Warbler/Prairie_Warbler_0127_172913.jpg;CUB/text/176.Prairie_Warbler/Prairie_Warbler_0127_172913.txt;1
127;177.Prothonotary_Warbler;CUB/images/177.Prothonotary_Warbler/Prothonotary_Warbler_0127_174149.jpg;CUB/text/177.Prothonotary_Warbler/Prothonotary_Warbler_0127_174149.txt;1
127;180.Wilson_Warbler;CUB/images/180.Wilson_Warbler/Wilson_Warbler_0127_175637.jpg;CUB/text/180.Wilson_Warbler/Wilson_Warbler_0127_175637.txt;1
